cnae,risco,codigo_louos,enquadramento1,perguntas,regras,condicionantes
5812-3/02,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5812-3/02,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5813-1/00,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
5813-1/00,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5813-1/00,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5819-1/00,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5819-1/00,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
5819-1/00,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5821-2/00,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
5821-2/00,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5821-2/00,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5822-1/01,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
5822-1/01,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5822-1/01,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5822-1/02,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
5822-1/02,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5822-1/02,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5823-9/00,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
5823-9/00,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5823-9/00,BAIXO RISCO,07.12.13,nR1-12,11,60,1|2
5829-8/00,ALTO,09.06.02,ID3-06,11,60,1|3|7|8|10
5829-8/00,MÉDIO RISCO,07.12.09,nR1-12,11,60,1|3
5829-8/00,BAIXO RISCO,07.12.13,nR1-12,11,60,1
5911-1/01,MÉDIO RISCO,07.12.08,nR1-12,11,5,1|3|10
5911-1/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5911-1/02,MÉDIO RISCO,07.12.08,nR1-12,11,5,1|3|10
5911-1/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5911-1/99,MÉDIO RISCO,07.12.08,nR1-12,11,5,1|3|10
5911-1/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5912-0/01,MÉDIO RISCO,07.12.08,nR1-12,11,5,1|3|10
5912-0/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5912-0/02,MÉDIO RISCO,07.12.08,nR1-12,11,5,1|3|10
5912-0/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5912-0/99,MÉDIO RISCO,07.12.08,nR1-12,11,5,1|3|10
5912-0/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5913-8/00,MÉDIO RISCO,07.12.08,nR1-12,11,5,1|3|10
5913-8/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
5914-6/00,MÉDIO RISCO,07.12.08,nR1-12,11,21,1|3|10
5914-6/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1|2
5920-1/00,MÉDIO RISCO,07.12.08,nR1-12,11,5,1|3|10
5920-1/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|2
6010-1/00,MÉDIO RISCO,07.12.11,nR1-12,1|11,1,
6010-1/00,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,1|11,1,1|10|13
6010-1/00,BAIXO RISCO,07.12.13,nR1-12,1|11,1,1|13
6021-7/00,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,5,1|10|13
6021-7/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|13
6022-5/01,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,5,1|10|13
6022-5/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1|13
6022-5/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6110-8/01,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6110-8/01,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6110-8/01,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6110-8/02,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6110-8/02,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6110-8/02,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6110-8/03,BAIXO RISCO,07.12.11,nR1-12,11,4,1|15
6110-8/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1|15
6110-8/99,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6110-8/99,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6110-8/99,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6120-5/01,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6120-5/01,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6120-5/01,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6120-5/02,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6120-5/02,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6120-5/02,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6120-5/99,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6120-5/99,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6120-5/99,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6130-2/00,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6130-2/00,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6130-2/00,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6141-8/00,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6141-8/00,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6141-8/00,BAIXO RISCO,07.12.13,nR1-12,11,1,1|13
6142-6/00,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6142-6/00,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6142-6/00,BAIXO RISCO,07.12.13,nR1-12,11,1,1|13
6143-4/00,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6143-4/00,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6143-4/00,BAIXO RISCO,07.12.13,nR1-12,11,1,1|13
6190-6/01,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6190-6/01,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6190-6/01,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6190-6/02,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6190-6/02,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6190-6/02,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6190-6/99,A SER DEFINIDO PELA CNLU,08.04.05,nR4-04,11,1,1|15
6190-6/99,MÉDIO RISCO,07.12.11,nR1-12,11,1,1|15
6190-6/99,BAIXO RISCO,07.12.13,nR1-12,11,1,1|15
6201-5/01,BAIXO RISCO,07.12.11,nR1-12,11,4,1
6201-5/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6201-5/02,BAIXO RISCO,07.12.11,nR1-12,11,4,1
6201-5/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6202-3/00,BAIXO RISCO,07.12.11,nR1-12,11,4,1
6202-3/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6203-1/00,BAIXO RISCO,07.12.11,nR1-12,11,4,1
6203-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6204-0/00,BAIXO RISCO,07.12.11,nR1-12,11,4,1
6204-0/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6209-1/00,BAIXO RISCO,07.12.11,nR1-12,11,4,1
6209-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6311-9/00,BAIXO RISCO,07.12.11,nR1-12,11,4,1|15
6311-9/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|15
6319-4/00,BAIXO RISCO,07.12.11,nR1-12,11,4,1|15
6319-4/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1|15
6391-7/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
6391-7/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6399-2/00,BAIXO RISCO,07.12.07,nR1-12,11,4,1
6399-2/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6410-7/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10
6410-7/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|10
6421-2/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10|29
6421-2/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|10
6422-1/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10|29
6422-1/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|10
6423-9/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10|29
6423-9/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1|10
6424-7/01,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10|29
6424-7/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6424-7/02,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10
6424-7/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6424-7/03,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10
6424-7/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6424-7/04,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10
6424-7/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6431-0/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10|29
6431-0/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6432-8/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10
6432-8/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6433-6/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1|10
6433-6/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6434-4/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6434-4/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6435-2/01,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6435-2/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6435-2/02,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6435-2/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6435-2/03,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6435-2/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6436-1/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6436-1/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6437-9/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6437-9/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6438-7/01,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6438-7/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6438-7/99,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6438-7/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6440-9/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6440-9/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6450-6/00,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6450-6/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6461-1/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6462-0/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6463-8/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6470-1/01,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6470-1/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6470-1/02,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6470-1/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6470-1/03,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6470-1/03,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6491-3/00,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6491-3/00,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6492-1/00,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6492-1/00,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6493-0/00,BAIXO RISCO,07.12.05,nR1-12,11,4,1
6493-0/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6499-9/01,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6499-9/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6499-9/02,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6499-9/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6499-9/03,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6499-9/03,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6499-9/04,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6499-9/04,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6499-9/05,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6499-9/05,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6499-9/99,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6499-9/99,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6511-1/01,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6511-1/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6512-0/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6520-1/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6530-8/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6541-3/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6542-1/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6550-2/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
6611-8/01,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6611-8/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6611-8/02,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6611-8/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6611-8/03,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6611-8/03,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6611-8/04,BAIXO RISCO,07.12.05,nR1-12,11,4,1
6611-8/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6612-6/01,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6612-6/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6612-6/02,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6612-6/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6612-6/03,BAIXO RISCO,07.12.05,nR1-12,11,4,1
6612-6/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6612-6/04,BAIXO RISCO,07.12.05,nR1-12,11,4,1
6612-6/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6612-6/05,BAIXO RISCO,07.12.05,nR1-12,11,4,1
6612-6/05,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6613-4/00,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6613-4/00,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6619-3/01,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6619-3/01,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6619-3/02,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6619-3/02,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6619-3/03,MÉDIO RISCO,07.12.05,nR1-12,11,20,1
6619-3/03,MÉDIO RISCO,07.12.13,nR1-12,11,20,1
6619-3/04,MÉDIO RISCO,07.12.05,nR1-12,11,5,1
6619-3/04,BAIXO RISCO,07.12.13,nR1-12,11,5,1
6619-3/05,MÉDIO RISCO,07.12.05,nR1-12,11,8,1
6619-3/05,BAIXO RISCO,07.12.13,nR1-12,11,8,1
6619-3/99,BAIXO RISCO,07.12.05,nR1-12,11,4,1
6619-3/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6621-5/01,BAIXO RISCO,07.12.07,nR1-12,11,4,1
6621-5/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6621-5/02,BAIXO RISCO,07.12.07,nR1-12,11,4,1
6621-5/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6622-3/00,BAIXO RISCO,07.12.14,nR1-12,11,4,1
6622-3/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6629-1/00,BAIXO RISCO,07.12.14,nR1-12,11,4,1
6629-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6630-4/00,BAIXO RISCO,07.12.05,nR1-12,11,4,1
6630-4/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6810-2/01,BAIXO RISCO,07.12.03,nR1-12,11,4,1
6810-2/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6810-2/02,BAIXO RISCO,07.12.03,nR1-12,11,4,1
6810-2/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6810-2/03,BAIXO RISCO,07.12.03,nR1-12,11,4,1
6810-2/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6821-8/01,BAIXO RISCO,07.12.03,nR1-12,11,4,1
6821-8/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6821-8/02,BAIXO RISCO,07.12.03,nR1-12,11,4,1
6821-8/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6822-6/00,BAIXO RISCO,07.12.03,nR1-12,11,4,1
6822-6/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6911-7/01,BAIXO RISCO,07.12.07,nR1-12,11,4,1
6911-7/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6911-7/02,BAIXO RISCO,07.12.14,nR1-12,11,4,1
6911-7/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6911-7/03,BAIXO RISCO,07.12.04,nR1-12,11,4,1
6911-7/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6912-5/00,BAIXO RISCO,07.11.01,nR2-11,11,4,1|10
6912-5/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6920-6/01,BAIXO RISCO,07.12.07,nR1-12,11,4,1
6920-6/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
6920-6/02,BAIXO RISCO,07.12.07,nR1-12,11,4,1
6920-6/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7020-4/00,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7020-4/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7111-1/00,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7111-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7112-0/00,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7112-0/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7119-7/01,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7119-7/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7119-7/02,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7119-7/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7119-7/03,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7119-7/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7119-7/04,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7119-7/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7119-7/99,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7119-7/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7120-1/00,MÉDIO RISCO,07.09.11,nR2-09,11,5,1|7
7120-1/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7210-0/00,MÉDIO RISCO,07.06.09,nR2-06,11,5,1|9
7210-0/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7220-7/00,MÉDIO RISCO,07.06.09,nR2-06,11,5,1|9
7220-7/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7311-4/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7311-4/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7312-2/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7312-2/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7319-0/01,BAIXO RISCO,07.12.13,nR1-12,11,10,
7319-0/02,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7319-0/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7319-0/03,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7319-0/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7319-0/04,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7319-0/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7319-0/99,MÉDIO RISCO,07.12.04,nR1-12,1|11,16,1|11
7319-0/99,BAIXO RISCO,07.12.13,nR1-12,1|11,16,1|11
7320-3/00,BAIXO RISCO,07.12.14,nR1-12,11,4,1
7320-3/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7410-2/02,BAIXO RISCO,07.12.14,nR1-12,11,4,1
7410-2/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7410-2/03,BAIXO RISCO,07.12.14,nR1-12,11,4,1
7410-2/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7410-2/99,BAIXO RISCO,07.12.14,nR1-12,11,4,1
7410-2/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7420-0/01,BAIXO RISCO,07.12.08,nR1-12,11,4,1
7420-0/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7420-0/02,BAIXO RISCO,07.12.08,nR1-12,11,4,1
7420-0/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7420-0/03,BAIXO RISCO,07.12.08,nR1-12,11,4,1
7420-0/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7420-0/04,BAIXO RISCO,07.12.08,nR1-12,11,4,1
7420-0/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7420-0/05,BAIXO RISCO,07.12.08,nR1-12,11,4,1
7420-0/05,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7490-1/01,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7490-1/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7490-1/02,BAIXO RISCO,07.12.13,nR1-12,11,10,1
7490-1/03,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7490-1/03,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7490-1/04,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7490-1/04,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7490-1/05,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7490-1/05,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7490-1/99,BAIXO RISCO,07.12.07,nR1-12,11,4,1
7490-1/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7500-1/00,MÉDIO RISCO,07.05.02,nR1-05,11,1,1|6|9|10
7500-1/00,MÉDIO RISCO,07.05.03,nR1-05,11,1,1|6|9|10
7500-1/00,MÉDIO RISCO,07.05.08,nR1-05,11,1,1|6|9|10
7500-1/00,BAIXO RISCO,07.12.13,nR1-12,11,1,1
7711-0/00,MÉDIO RISCO,07.08.01,nR1-8,11,23,1|7
7711-0/00,MÉDIO RISCO,07.12.13,nR1-12,11,23,1
7719-5/01,MÉDIO RISCO,07.08.01,nR1-8,11,23,1|7
7719-5/01,MÉDIO RISCO,07.12.13,nR1-12,11,23,1
7719-5/02,MÉDIO RISCO,07.08.01,nR1-8,11,23,1|7
7719-5/02,MÉDIO RISCO,07.12.13,nR1-12,11,23,1
7719-5/99,MÉDIO RISCO,07.08.01,nR1-8,11,23,1|7
7719-5/99,MÉDIO RISCO,07.12.13,nR1-12,11,23,1
7721-7/00,MÉDIO RISCO,07.08.06,nR1-08,11,5,1|7
7721-7/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7722-5/00,BAIXO RISCO,07.08.06,nR1-08,11,4,1|7|8
7722-5/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7723-3/00,BAIXO RISCO,07.08.06,nR1-08,11,4,1|7|8
7723-3/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7729-2/01,BAIXO RISCO,07.08.06,nR1-08,11,4,1|7|8
7729-2/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7729-2/02,BAIXO RISCO,07.08.07,nR1-08,11,4,1|7|8
7729-2/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7729-2/03,MÉDIO RISCO,07.08.07,nR1-08,11,5,1|7|8
7729-2/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7729-2/99,BAIXO RISCO,07.08.06,nR1-08,11,4,1|7|8
7729-2/99,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7731-4/00,MÉDIO RISCO,07.08.07,nR1-08,11,5,1|7|8
7731-4/00,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7732-2/01,MÉDIO RISCO,07.08.07,nR1-08,11,5,1|7|8
7732-2/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7732-2/02,MÉDIO RISCO,07.08.07,nR1-08,11,5,1|7|8
7732-2/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7733-1/00,BAIXO RISCO,07.08.07,nR1-08,11,4,1|7|8
7733-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7739-0/01,MÉDIO RISCO,07.08.07,nR1-08,11,5,1|7|8
7739-0/01,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7739-0/02,MÉDIO RISCO,07.08.07,nR1-08,11,5,1|7|8
7739-0/02,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7739-0/03,MÉDIO RISCO,07.08.08,nR1-08,11,5,1|7|8|10
7739-0/03,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7739-0/99,MÉDIO RISCO,07.08.07,nR1-08,11,5,1|7|8
7739-0/99,BAIXO RISCO,07.12.13,nR1-12,11,5,1
7740-3/00,BAIXO RISCO,07.12.13,nR1-12,11,10,1
7810-8/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7810-8/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7820-5/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7820-5/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7830-2/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7830-2/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7911-2/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7911-2/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7912-1/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7912-1/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
7990-2/00,BAIXO RISCO,07.12.04,nR1-12,11,4,1
7990-2/00,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8011-1/01,MÉDIO RISCO,07.12.14,nR1-12,11,23,1|16
8011-1/01,MÉDIO RISCO,07.12.13,nR1-12,11,23,1|16
8011-1/02,BAIXO RISCO,07.12.13,nR1-12,11,4,1|3
8011-1/02,BAIXO RISCO,07.12.02,nR1-12,11,4,1|3
8012-9/00,MÉDIO RISCO,07.08.02,nR1-08,11,21,1|4|7|10
8012-9/00,MÉDIO RISCO,07.12.13,nR1-12,11,21,1
8020-0/01,BAIXO RISCO,07.12.14,nR1-12,11,4,1
8020-0/01,BAIXO RISCO,07.12.13,nR1-12,11,4,1
8020-0/02,MÉDIO RISCO,07.12.14,nR1-12,11,8,1
